date,open,high,low,close,volume,price_change,label
2021-09-10,91.800000,92.000000,91.300000,91.300000,1614600,0.007667,1
2021-09-13,91.800000,93.400000,91.600000,92.000000,1828100,0.000000,0
2021-09-14,92.300000,92.900000,91.900000,92.000000,1419300,-0.006522,0
2021-09-15,92.000000,92.400000,91.300000,91.400000,1037000,-0.039387,0
2021-09-16,91.400000,91.400000,87.800000,87.800000,15130200,-0.011390,0
2021-09-17,88.000000,89.200000,86.800000,86.800000,5567900,-0.001152,0
2021-09-20,87.000000,88.900000,86.000000,86.700000,4014800,-0.012687,0
2021-09-21,85.500000,86.400000,85.000000,85.600000,4524800,0.005841,1
2021-09-22,85.600000,86.900000,85.400000,86.100000,2845500,0.011614,1
2021-09-23,86.500000,87.400000,86.400000,87.100000,2664100,-0.001148,0
2021-09-24,87.100000,87.500000,86.300000,87.000000,3207900,-0.010345,0
2021-09-27,87.000000,87.500000,83.200000,86.100000,3000800,0.004646,1
2021-09-28,85.300000,87.000000,85.200000,86.500000,2387300,0.002312,1
2021-09-29,86.700000,86.900000,86.000000,86.700000,1911200,0.014994,1
2021-09-30,86.500000,89.400000,86.500000,88.000000,3404700,-0.003409,0
2021-10-01,88.000000,88.400000,87.200000,87.700000,1734200,0.001140,1
2021-10-04,87.600000,88.000000,87.100000,87.800000,1565200,0.009112,1
2021-10-05,87.800000,88.800000,87.100000,88.600000,2370600,0.000000,0
2021-10-06,88.800000,89.000000,88.100000,88.600000,1736800,0.002257,1
2021-10-07,88.300000,89.500000,88.300000,88.800000,2290900,0.005631,1
2021-10-08,89.000000,89.500000,88.800000,89.300000,1298500,0.029115,1
2021-10-11,89.400000,92.000000,89.400000,91.900000,2694300,0.010881,1
2021-10-12,92.000000,93.000000,92.000000,92.900000,2438700,0.002153,1
2021-10-13,93.000000,93.800000,92.800000,93.100000,2581200,-0.006445,0
2021-10-14,93.200000,93.200000,91.500000,92.500000,2677900,0.001081,1
2021-10-15,92.500000,93.000000,92.000000,92.600000,1553700,0.000000,0
2021-10-18,92.300000,92.900000,91.100000,92.600000,2039400,-0.002160,0
2021-10-19,92.600000,92.700000,91.500000,92.400000,1686700,-0.001082,0
2021-10-20,92.300000,92.500000,89.900000,92.300000,3128600,-0.014085,0
2021-10-21,91.700000,92.600000,91.000000,91.000000,2847400,0.008791,1
2021-10-22,91.000000,91.800000,90.800000,91.800000,1428000,0.003268,1
2021-10-25,91.900000,92.500000,91.200000,92.100000,1341200,0.001086,1
2021-10-26,91.800000,92.200000,90.900000,92.200000,1335900,0.030369,1
2021-10-27,92.000000,95.000000,91.600000,95.000000,3908900,0.000000,0
2021-10-28,95.000000,95.400000,93.600000,95.000000,2086100,0.008421,1
2021-10-29,94.200000,96.500000,94.200000,95.800000,2268000,0.000000,0
2021-11-01,95.800000,96.000000,94.900000,95.800000,2226600,0.000000,0
2021-11-02,95.700000,96.000000,94.900000,95.800000,1647800,-0.005219,0
2021-11-03,95.800000,95.800000,93.900000,95.300000,3568200,-0.003148,0
2021-11-04,95.200000,95.500000,94.000000,95.000000,1879100,0.000000,0
2021-11-05,94.500000,95.000000,94.000000,95.000000,1786600,-0.001053,0
2021-11-08,95.000000,95.500000,94.500000,94.900000,1792000,0.000000,0
2021-11-09,95.400000,95.400000,93.200000,94.900000,2373800,0.000000,0
2021-11-10,95.100000,95.200000,93.600000,94.900000,1680500,-0.001054,0
2021-11-11,94.900000,95.000000,93.900000,94.800000,2186600,-0.003165,0
2021-11-12,94.800000,94.800000,93.900000,94.500000,1133100,0.005291,1
2021-11-15,94.500000,95.100000,94.000000,95.000000,1922400,-0.002105,0
2021-11-16,95.000000,95.100000,93.900000,94.800000,1643900,0.015823,1
2021-11-17,94.700000,97.000000,94.200000,96.300000,2815800,-0.018692,0
2021-11-18,97.000000,98.500000,94.500000,94.500000,3871100,0.003175,1
2021-11-19,94.600000,96.000000,94.000000,94.800000,2032500,0.000000,0
2021-11-22,94.500000,95.000000,93.000000,94.800000,2152100,0.000000,0
2021-11-23,94.000000,95.000000,93.500000,94.800000,1382700,-0.007384,0
2021-11-24,94.800000,95.200000,93.500000,94.100000,2045100,-0.001063,0
2021-11-25,94.800000,94.800000,93.800000,94.000000,1401800,0.047872,1
2021-11-26,95.900000,100.000000,95.200000,98.500000,8681700,0.069036,1
2021-11-29,99.000000,105.300000,98.500000,105.300000,8742300,-0.002849,0
2021-11-30,105.500000,106.900000,103.500000,105.000000,4674300,0.009524,1
2021-12-01,105.000000,107.300000,104.000000,106.000000,4082000,0.011321,1
